47.444,23.8148,173.683,19.9227,2.01848,175.453,-10.6275,29.7816,177.641,40.7985,35.5778,182.781,-4.19038,39.4416,182.802,18.9026,22.5338,185.589,-16.1476,59.7212,167.009,61.4643,47.2502,150.332
47.3075,25.7499,172.089,19.9094,2.04812,175.587,-9.6718,31.5143,175.994,40.7824,35.6308,182.763,-4.13755,39.4618,182.886,18.8972,22.5641,185.666,-16.838,56.5313,167.665,59.8317,48.1714,150.377
46.5339,27.6183,171.107,19.8948,2.07831,175.76,-8.68166,33.2242,175.035,40.7679,35.7028,182.795,-4.11116,39.4367,182.903,18.8774,22.5948,185.705,-18.2197,52.2532,167.936,59.3182,48.4213,151.356
45.6221,28.9114,169.981,19.8886,2.11754,175.928,-7.54684,34.7728,174.613,40.7548,35.7578,182.811,-4.11796,39.4035,182.87,18.8544,22.6177,185.7,-19.7955,46.6872,168.693,58.327,47.9589,152.299
44.9706,29.4642,169.652,19.8915,2.15027,176.097,-6.83236,35.7324,175.456,40.7671,35.8476,182.602,-4.36317,39.4052,182.558,18.8328,22.6416,185.639,-22.0772,40.3378,169.412,57.2376,46.6193,153.638
44.5634,29.7876,168.978,19.9,2.19132,176.251,-6.73004,37.6759,178.29,41.5209,35.5194,182.351,-4.68666,39.5957,182.02,18.8189,22.6586,185.545,-24.3058,33.2945,170.585,56.5853,44.0502,155.35
44.1742,30.274,168.93,19.9149,2.23582,176.409,-7.61627,36.1622,178.491,41.4286,35.6535,182.308,-5.25198,38.125,181.531,18.8201,22.6831,185.423,-27.5134,25.7264,173.176,55.3457,41.4918,159.509
43.7634,31.4675,170.98,19.929,2.27954,176.525,-8.88764,34.2987,178.345,41.3826,35.6871,182.266,-4.01535,38.9961,181.675,18.8361,22.6964,185.345,-29.8115,18.1229,176.859,55.0454,37.3919,162.788
43.5682,32.3591,172.931,19.95,2.32399,176.596,-10.272,32.3547,178.523,41.2556,35.8291,182.238,-4.84323,38.9655,181.835,18.8501,22.7054,185.248,-31.2612,10.2796,180.581,55.2376,32.5832,165.533
43.8807,32.3874,173.466,19.9583,2.35389,176.618,-11.034,29.5409,179.636,41.2922,35.8142,182.21,-4.86423,38.9317,181.855,18.8681,22.7224,185.188,-30.5604,-1.82812,193.243,55.4114,27.2413,168.701
44.8689,32.442,171.544,19.9639,2.37754,176.612,-11.3874,26.7095,181.205,41.3181,35.7348,182.179,-4.68264,39.2709,182.23,18.8718,22.7352,185.127,-27.6134,-3.10222,198.824,55.4709,22.4113,171.268
45.8183,30.9406,172.076,19.9578,2.39259,176.584,-11.1331,23.7883,183.178,41.0373,35.883,182.255,-3.93069,39.504,182.976,18.8638,22.7439,185.077,-24.791,-2.26124,202.798,55.7136,17.0837,173.635
46.532,29.3017,172.908,19.9517,2.40056,176.515,-10.2658,20.9567,185.051,41.4048,35.7116,182.235,-3.89922,39.4362,183.137,18.8498,22.7397,185.018,-24.3507,-0.389184,203.72,56.1577,11.5671,176.682
47.1047,27.3156,173.727,19.9474,2.39444,176.411,-8.75337,18.5751,186.65,40.8319,35.8356,182.972,-3.91004,39.3498,183.126,18.8277,22.735,184.95,-24.7432,0.973544,204.125,57.5941,-2.06696,178.835
47.4215,25.0607,174.67,19.9416,2.37791,176.309,-7.37454,16.6716,187.626,40.836,35.8673,182.52,-3.92523,39.2573,183.111,18.8058,22.7189,184.883,-25.3004,2.70435,201.936,57.6203,-7.68161,180.925
47.4385,22.5841,175.938,19.938,2.35851,176.193,-6.2866,15.4014,188.202,40.7713,35.892,182.67,-3.93787,39.1909,183.123,18.785,22.7033,184.818,-25.976,5.51554,198.619,56.8099,-9.72402,184.018
47.0128,19.9431,177.653,19.9367,2.32395,176.068,-5.90637,14.7974,188.281,40.7621,35.8934,182.749,-3.94417,39.1347,183.145,18.7716,22.6833,184.751,-27.1484,9.03001,195.372,57.0161,-9.02926,188.909
46.0363,17.4052,179.631,19.938,2.27966,175.934,-6.29766,14.6156,188.153,40.7563,35.8707,182.767,-3.9431,39.0869,183.189,18.7619,22.6637,184.678,-28.9877,12.8138,191.994,57.6908,-5.80978,190.245
44.6472,15.3287,181.706,19.9467,2.23094,175.789,-6.53633,14.7057,188.572,40.7512,35.8524,182.771,-3.92508,39.0349,183.263,18.7559,22.6478,184.634,-31.505,17.1169,187.629,60.273,1.89404,181.848
43.0886,13.9065,183.57,19.955,2.18011,175.654,-6.84128,15.4427,188.986,40.7432,35.8223,182.775,-3.91658,38.9637,183.314,18.7483,22.6238,184.617,-34.1816,22.0961,181.631,60.9919,4.41711,177.853
41.9527,13.0993,184.842,19.9597,2.13441,175.535,-7.72141,16.9924,189.19,40.7466,35.804,182.779,-3.91404,38.8852,183.358,18.7467,22.6043,184.602,-35.7348,27.904,174.422,62.739,7.27841,171.768
41.377,12.8197,185.954,19.9545,2.09823,175.422,-8.75523,19.1072,189.311,40.7549,35.782,182.803,-3.90347,38.8015,183.404,18.7456,22.5763,184.63,-35.2235,34.3705,166.84,64.6366,11.2328,164.997
41.6347,12.948,186.424,19.953,2.04801,175.322,-9.67338,21.2814,188.849,40.7572,35.7595,182.828,-3.89269,38.7343,183.475,18.7404,22.5443,184.68,-32.2297,41.328,160.808,66.1456,16.5259,158.445
42.4581,13.2336,185.726,19.9496,2.01283,175.254,-10.5878,23.3309,187.428,40.7678,35.7435,182.851,-3.87181,38.6604,183.487,18.7414,22.531,184.747,-28.1043,48.431,157.39,66.8098,23.1548,152.528
43.2277,13.4088,184.024,19.9469,1.97154,175.205,-11.2611,25.0832,184.368,40.7803,35.7304,182.88,-3.85755,38.5887,183.498,18.7377,22.5186,184.815,-21.3152,57.937,159.774,66.0264,30.5432,147.899
43.7958,13.6352,182.149,19.9408,1.93942,175.19,-11.4242,26.7109,181.126,40.7929,35.7191,182.888,-3.84086,38.5381,183.499,18.7619,22.5098,184.917,-19.8312,58.8038,160.329,63.7483,38.2918,144.205
44.7035,14.3099,179.834,19.9563,1.91806,175.215,-10.9952,28.3569,178.303,40.7959,35.6943,182.904,-3.81942,38.5124,183.514,18.7856,22.4986,185.008,-19.1767,58.8945,161.557,61.1232,44.5221,147.145
45.6412,15.6393,178.485,19.9842,1.90209,175.256,-10.0611,30.1183,175.985,40.7947,35.6684,182.89,-3.79739,38.5134,183.559,18.8144,22.4986,185.098,-18.3453,58.3469,162.994,59.621,46.7462,147.252
46.521,17.5215,177.067,20.0168,1.89016,175.332,-9.11059,32.018,175.006,40.7864,35.6524,182.85,-3.74861,38.5418,183.641,18.8485,22.5185,185.244,-17.8517,57.0574,164.865,57.0578,46.8013,147.346
47.0368,19.6904,175.334,20.0383,1.89025,175.462,-8.04473,33.524,174.236,40.7796,35.6443,182.787,-3.68889,38.5905,183.745,18.8922,22.5459,185.404,-17.8761,54.6916,166.855,56.0176,47.198,148.21
47.1104,21.9259,173.57,20.0385,1.90097,175.594,-7.63032,34.3686,174.721,40.7572,35.6657,182.755,-3.62629,38.6381,183.826,18.9241,22.5787,185.555,-18.3628,51.0004,168.643,55.2006,46.81,149.555
46.9981,23.8977,171.647,20.0196,1.92606,175.773,-7.02519,35.0096,175.379,40.7409,35.7246,182.744,-3.57929,38.6641,183.874,18.9288,22.6052,185.655,-19.7432,46.1618,170.632,54.4488,45.5113,151.411
46.3686,25.7374,170.841,20.0058,1.95526,175.935,-6.40554,36.1058,176.445,40.7222,35.7912,182.749,-3.57803,38.641,183.879,18.9102,22.628,185.732,-21.4405,40.5228,172.513,54.6816,43.1406,153.488
45.6487,27.4362,168.018,19.9969,1.99142,176.11,-6.29732,36.7435,177.814,40.7151,35.84,182.763,-3.59496,38.5996,183.827,18.8875,22.6544,185.769,-23.4946,34.1574,174.219,53.9083,40.2937,158.213
44.9911,28.1003,167.222,20.003,2.0256,176.278,-6.5512,36.9324,178.656,40.7341,35.9131,182.558,-3.71118,38.5545,183.868,18.8679,22.6739,185.702,-25.4929,27.2006,176.174,54.0406,36.0737,161.714
44.5634,28.551,166.717,20.0072,2.06361,176.469,-7.22448,36.5761,179.029,40.749,35.9855,182.257,-3.71239,38.5673,183.826,18.8491,22.6969,185.627,-27.8338,19.4322,178.957,54.8667,31.3967,164.04
43.8476,29.1671,166.831,20.0219,2.10981,176.639,-8.02427,35.529,179.738,40.7269,35.6971,183.498,-4.3193,38.6673,183.072,18.8502,22.7186,185.519,-28.8962,11.2426,182.177,55.4628,25.8414,166.459
42.9768,31.7146,165.103,20.0417,2.16288,176.789,-9.01144,33.9584,180.627,40.8592,35.8207,183.245,-3.56103,38.662,183.577,18.8516,22.7323,185.419,-27.8467,-3.60233,193.633,55.7396,20.7975,169.147
42.7686,33.4368,164.312,20.0605,2.21554,176.906,-9.95448,31.8864,181.495,40.7618,36.0069,182.351,-3.5053,38.7047,183.732,18.8673,22.749,185.334,-24.5091,-6.33134,200.241,56.2771,15.9165,172.28
43.0339,34.1319,164.936,20.0793,2.26082,176.954,-10.6704,29.3257,182.471,40.8172,36.1581,181.523,-3.50854,38.7068,183.744,18.8827,22.7621,185.267,-20.7949,-5.07134,202.823,57.5925,9.11581,171.061
43.7111,33.7054,167.904,20.1032,2.29215,176.961,-10.9336,26.3144,183.666,40.8751,36.185,181.447,-3.57561,38.6751,183.834,18.8838,22.7863,185.206,-19.1548,-2.51797,204.788,59.0104,-2.8118,177.124
44.2553,32.5292,170.713,20.1211,2.31693,176.929,-10.5309,23.087,185.004,40.7806,36.0643,182.266,-3.47442,38.6704,183.744,18.8742,22.7993,185.136,-19.8455,1.5199,200.113,58.8556,-5.68115,178.657
45.254,30.8428,172.93,20.1338,2.33538,176.878,-9.38319,20.0746,186.481,40.7928,36.0253,182.642,-3.47309,38.6542,183.736,18.8693,22.7999,185.075,-21.8057,3.91726,197.454,59.0903,-7.18357,185.039
46.1441,28.9333,171.943,20.1484,2.33973,176.793,-7.78641,17.5932,187.922,40.8144,35.9818,183.064,-3.47095,38.6239,183.773,18.8473,22.8069,185.007,-25.1845,7.52303,193.52,60.0451,-5.03654,188.131
46.7686,26.8049,172.818,20.1565,2.33047,176.683,-6.08643,15.7827,188.934,40.8001,35.9787,183.353,-3.47844,38.5801,183.801,18.8319,22.7997,184.932,-29.3242,11.9956,189.413,60.9002,-1.82975,190.668
47.1054,24.4816,173.876,20.154,2.3151,176.57,-4.8036,14.6769,189.549,40.7045,36.0647,182.701,-3.48802,38.5264,183.813,18.8214,22.7836,184.864,-33.5736,17.5632,185.276,62.7426,3.57563,183.331
47.1613,21.9809,175.364,20.1469,2.27832,176.426,-4.38976,14.1195,189.53,40.7052,36.0433,182.603,-3.49478,38.4613,183.843,18.8109,22.7718,184.807,-36.7789,24.4326,180.042,63.2429,6.24906,178.884
46.7918,19.4614,177.271,20.1405,2.23487,176.279,-4.97695,13.9137,189.312,40.7002,36.0344,182.653,-3.50687,38.3891,183.887,18.8032,22.7479,184.734,-37.652,32.3002,174.177,64.701,8.87425,174.048
